Date,Close,High,Low,Open,Volume
2020-07-07,199.5213165,205.672224,199.2722195,201.6291018,33600700
2020-07-08,203.9093628,204.3213326,199.9428889,201.2650518,33600000
2020-07-09,205.3369141,207.3105681,202.6063642,207.2626609,33121700
2020-07-10,204.7141418,205.1069604,202.2327037,204.6662346,26177600
2020-07-13,198.3907928,206.7548761,197.844677,205.4901961,38135600
2020-07-14,199.617157,200.0961998,193.5620485,197.4902056,37591800
2020-07-15,199.3201447,202.4722548,196.4363119,200.776439,32179400
2020-07-16,195.3728027,197.0781938,193.8302844,196.7907652,29940700
2020-07-17,194.3764191,196.4458729,192.9488662,195.8997717,31635300
2020-07-20,202.7309265,203.4015835,194.5009598,196.4075555,36884800
2020-07-21,200.0003815,204.9728484,199.3105586,204.7045856,37990400
2020-07-22,202.8746338,203.4015838,199.6554655,200.4315125,49605700
2020-07-24,192.8626099,194.3572209,189.2314577,192.01949,39827000
2020-07-27,195.3057556,195.4207212,192.4410744,193.0255072,30160900
2020-07-28,193.5524597,196.1201221,193.2841969,195.0758123,23251400
2020-07-29,195.5069885,196.0722556,193.5429097,194.012377,19632600
2020-07-30,195.3536682,195.8902085,191.20517,192.5752255,25079600
2020-07-31,196.417099,196.5033378,190.6685861,195.8326663,51044000
2020-08-04,204.3501129,205.7680904,201.4950213,205.1932331,49280100
2020-08-05,204.014801,205.9884555,202.7022281,205.8926411,28806400
2020-08-06,207.2818451,207.3009963,202.6830309,203.4399121,32656800
2020-08-07,203.5740204,206.6590571,202.0889848,205.8446932,27820400
2020-08-10,199.5213165,202.9991718,197.7009598,202.7979674,36716500
2020-08-11,194.8554535,198.9464685,194.6255077,198.4770159,36446500
